ENSMUSG00000001943	3
ENSMUSG00000001946	5
ENSMUSG00000001948	10
ENSMUSG00000001962	1893
ENSMUSG00000001964	10578
ENSMUSG00000001983	266
ENSMUSG00000001985	5
ENSMUSG00000001986	123
ENSMUSG00000001988	18
ENSMUSG00000001995	1830
ENSMUSG00000001998	1345
ENSMUSG00000001999	525
ENSMUSG00000002006	269
ENSMUSG00000002007	35
ENSMUSG00000002010	2921
ENSMUSG00000002012	73
ENSMUSG00000002014	1874
ENSMUSG00000002015	2885
ENSMUSG00000002017	1034
ENSMUSG00000002020	10
ENSMUSG00000002028	15510
ENSMUSG00000002031	676
ENSMUSG00000002032	22
ENSMUSG00000002033	43793
ENSMUSG00000002043	440
ENSMUSG00000002052	8269
ENSMUSG00000002055	300
ENSMUSG00000002057	0
ENSMUSG00000002058	1156
ENSMUSG00000002059	40
ENSMUSG00000002064	1763
ENSMUSG00000002068	321
ENSMUSG00000002076	35
ENSMUSG00000002083	184
ENSMUSG00000002100	22
ENSMUSG00000002102	4017
ENSMUSG00000002103	354
ENSMUSG00000002104	132
ENSMUSG00000002105	1048
ENSMUSG00000002107	9146
ENSMUSG00000002108	109
ENSMUSG00000002109	2090
ENSMUSG00000002111	77
ENSMUSG00000002129	3680
ENSMUSG00000002147	9845
ENSMUSG00000002190	7
ENSMUSG00000002204	1422
ENSMUSG00000002205	2519
ENSMUSG00000002210	1407
ENSMUSG00000002221	2439
ENSMUSG00000002222	4668
ENSMUSG00000002227	1548
ENSMUSG00000002228	1710
ENSMUSG00000002233	505
ENSMUSG00000002240	0
ENSMUSG00000002249	63
ENSMUSG00000002250	1594
ENSMUSG00000002257	3469
ENSMUSG00000002265	2
ENSMUSG00000002266	0
ENSMUSG00000002274	33
ENSMUSG00000002279	740
ENSMUSG00000002280	611
ENSMUSG00000002289	111
ENSMUSG00000002297	1849
ENSMUSG00000002307	1601
ENSMUSG00000002308	56
ENSMUSG00000002319	772
ENSMUSG00000002320	1312
ENSMUSG00000002324	39
ENSMUSG00000002325	2583
ENSMUSG00000002326	4472
ENSMUSG00000002329	2281
ENSMUSG00000002332	820
ENSMUSG00000002341	7
ENSMUSG00000002342	985
ENSMUSG00000002343	131
ENSMUSG00000002345	1719
ENSMUSG00000002346	806
ENSMUSG00000002365	585
ENSMUSG00000002372	3947
ENSMUSG00000002379	810
ENSMUSG00000002384	4
ENSMUSG00000002393	61
ENSMUSG00000002395	2195
ENSMUSG00000002396	1020
ENSMUSG00000002409	584
ENSMUSG00000002413	2644
ENSMUSG00000002416	271
ENSMUSG00000002428	3263
ENSMUSG00000002455	4055
ENSMUSG00000002458	1262
ENSMUSG00000002459	15
ENSMUSG00000002475	72
ENSMUSG00000002477	1084
ENSMUSG00000002486	1375
ENSMUSG00000002489	63
ENSMUSG00000002496	4240
ENSMUSG00000002500	6
ENSMUSG00000002504	257
ENSMUSG00000002524	5204
ENSMUSG00000002546	4629
ENSMUSG00000002550	2001
ENSMUSG00000002565	5820
ENSMUSG00000002578	757
ENSMUSG00000002580	745
ENSMUSG00000002588	0
ENSMUSG00000002602	247
ENSMUSG00000002603	4465
ENSMUSG00000002608	3505
ENSMUSG00000002617	471
ENSMUSG00000002625	5558
ENSMUSG00000002633	1
ENSMUSG00000002635	395
ENSMUSG00000002658	3178
ENSMUSG00000002660	667
ENSMUSG00000002661	61
ENSMUSG00000002664	9
ENSMUSG00000002668	14519
ENSMUSG00000002679	398
ENSMUSG00000002688	0
ENSMUSG00000002699	16954
ENSMUSG00000002718	2471
ENSMUSG00000002728	1045
ENSMUSG00000002731	402
ENSMUSG00000002732	119
ENSMUSG00000002733	1897
ENSMUSG00000002741	2084
ENSMUSG00000002748	9935
ENSMUSG00000002763	2154
ENSMUSG00000002767	454
ENSMUSG00000002768	998
ENSMUSG00000002769	27
ENSMUSG00000002771	16
ENSMUSG00000002778	1420
ENSMUSG00000002781	221
ENSMUSG00000002791	3
ENSMUSG00000002797	787
ENSMUSG00000002799	177
ENSMUSG00000002803	514
ENSMUSG00000002804	388
ENSMUSG00000002808	10
ENSMUSG00000002812	7776
ENSMUSG00000002814	935
ENSMUSG00000002820	1133
ENSMUSG00000002825	413
ENSMUSG00000002831	12
ENSMUSG00000002833	4757
ENSMUSG00000002835	368
ENSMUSG00000002844	970
ENSMUSG00000002845	785
ENSMUSG00000002846	591
ENSMUSG00000002847	1
ENSMUSG00000002870	1904
ENSMUSG00000002871	2065
ENSMUSG00000002881	5321
ENSMUSG00000002885	4059
ENSMUSG00000002897	2337
ENSMUSG00000002900	3
ENSMUSG00000002908	2
ENSMUSG00000002910	700
ENSMUSG00000002930	3
ENSMUSG00000002944	18
ENSMUSG00000002948	3403
ENSMUSG00000002949	1886
ENSMUSG00000002957	2753
ENSMUSG00000002963	1510
ENSMUSG00000002968	1264
ENSMUSG00000002980	7
ENSMUSG00000002981	2866
ENSMUSG00000002983	1546
ENSMUSG00000002984	868
ENSMUSG00000002985	275
ENSMUSG00000002992	144
ENSMUSG00000002996	6906
ENSMUSG00000002997	168
ENSMUSG00000003031	14994
ENSMUSG00000003032	1979
ENSMUSG00000003033	1792
ENSMUSG00000003037	6849
ENSMUSG00000003038	4042
ENSMUSG00000003039	2179
ENSMUSG00000003051	1447
ENSMUSG00000003053	2
ENSMUSG00000003062	407
ENSMUSG00000003068	9074
ENSMUSG00000003070	4
ENSMUSG00000003072	3834
ENSMUSG00000003099	3160
ENSMUSG00000003119	5522
ENSMUSG00000003123	470
ENSMUSG00000003131	2450
ENSMUSG00000003134	1150
ENSMUSG00000003135	1954
ENSMUSG00000003153	3587
ENSMUSG00000003154	2962
ENSMUSG00000003161	4874
ENSMUSG00000003166	1478
ENSMUSG00000003178	26
ENSMUSG00000003184	2912
ENSMUSG00000003190	309
ENSMUSG00000003198	334
ENSMUSG00000003199	675
ENSMUSG00000003200	3692
ENSMUSG00000003206	7
ENSMUSG00000003208	306
ENSMUSG00000003226	8219
ENSMUSG00000003227	2
ENSMUSG00000003228	157
ENSMUSG00000003233	1270
ENSMUSG00000003234	2399
ENSMUSG00000003235	1494
ENSMUSG00000003269	3412
ENSMUSG00000003271	2008
ENSMUSG00000003273	5
ENSMUSG00000003279	2
ENSMUSG00000003282	75
ENSMUSG00000003283	69
ENSMUSG00000003299	1782
ENSMUSG00000003308	1523
ENSMUSG00000003309	353
ENSMUSG00000003316	6806
ENSMUSG00000003341	1
ENSMUSG00000003344	679
ENSMUSG00000003345	7298
ENSMUSG00000003346	1050
ENSMUSG00000003348	1491
ENSMUSG00000003352	50
ENSMUSG00000003354	0
ENSMUSG00000003355	15
ENSMUSG00000003360	3664
ENSMUSG00000003363	3142
ENSMUSG00000003378	356
ENSMUSG00000003379	39
ENSMUSG00000003380	1374
ENSMUSG00000003382	11401
ENSMUSG00000003402	3634
ENSMUSG00000003410	4
ENSMUSG00000003411	5
ENSMUSG00000003418	9
ENSMUSG00000003420	114
ENSMUSG00000003421	2395
ENSMUSG00000003423	598
ENSMUSG00000003429	15881
ENSMUSG00000003435	10051
ENSMUSG00000003436	0
ENSMUSG00000003437	5640
ENSMUSG00000003438	708
ENSMUSG00000003444	501
ENSMUSG00000003452	112
ENSMUSG00000003458	3716
ENSMUSG00000003464	1416
ENSMUSG00000003469	1
ENSMUSG00000003476	0
ENSMUSG00000003477	0
ENSMUSG00000003484	27
ENSMUSG00000003500	979
ENSMUSG00000003505	0
ENSMUSG00000003518	40
ENSMUSG00000003526	444
ENSMUSG00000003527	1012
ENSMUSG00000003528	1288
ENSMUSG00000003531	239
ENSMUSG00000003534	262
ENSMUSG00000003541	55
ENSMUSG00000003545	29759
ENSMUSG00000003546	922
ENSMUSG00000003549	675
ENSMUSG00000003555	3
ENSMUSG00000003559	617
ENSMUSG00000003573	84
ENSMUSG00000003575	1250
ENSMUSG00000003581	981
ENSMUSG00000003585	85
ENSMUSG00000003604	363
ENSMUSG00000003617	9
ENSMUSG00000003623	3073
ENSMUSG00000003644	8574
ENSMUSG00000003657	0
ENSMUSG00000003660	7716
ENSMUSG00000003662	1554
ENSMUSG00000003665	0
ENSMUSG00000003680	291
ENSMUSG00000003721	511
ENSMUSG00000003731	2175
ENSMUSG00000003746	1320
ENSMUSG00000003752	644
ENSMUSG00000003762	911
ENSMUSG00000003778	3837
ENSMUSG00000003779	185
ENSMUSG00000003808	1766
ENSMUSG00000003809	1449
ENSMUSG00000003810	1532
ENSMUSG00000003812	682
ENSMUSG00000003813	1198
ENSMUSG00000003814	23103
ENSMUSG00000003824	158
ENSMUSG00000003847	8686
ENSMUSG00000003848	1095
ENSMUSG00000003849	71
ENSMUSG00000003863	6
ENSMUSG00000003865	798
ENSMUSG00000003868	1038
ENSMUSG00000003872	5
ENSMUSG00000003873	1603
ENSMUSG00000003882	1848
ENSMUSG00000003923	1042
ENSMUSG00000003929	693
ENSMUSG00000003934	51
ENSMUSG00000003948	4143
ENSMUSG00000003949	23
ENSMUSG00000003955	416
ENSMUSG00000003970	13580
ENSMUSG00000003974	5
ENSMUSG00000003992	1070
ENSMUSG00000004018	246
ENSMUSG00000004031	0
ENSMUSG00000004032	64
ENSMUSG00000004035	38
ENSMUSG00000004038	304
ENSMUSG00000004040	22880
ENSMUSG00000004043	3174
ENSMUSG00000004044	2
ENSMUSG00000004054	1497
ENSMUSG00000004056	4301
ENSMUSG00000004069	1182
ENSMUSG00000004070	1379
ENSMUSG00000004071	2753
ENSMUSG00000004085	87
ENSMUSG00000004096	3173
ENSMUSG00000004098	0
ENSMUSG00000004099	6495
ENSMUSG00000004100	1068
ENSMUSG00000004105	12
ENSMUSG00000004110	415
ENSMUSG00000004113	3
ENSMUSG00000004127	346
ENSMUSG00000004151	6
ENSMUSG00000004187	702
ENSMUSG00000004207	20403
ENSMUSG00000004221	1951
ENSMUSG00000004231	1
ENSMUSG00000004233	523
ENSMUSG00000004263	4174
ENSMUSG00000004264	2233
ENSMUSG00000004266	16328
ENSMUSG00000004267	2
ENSMUSG00000004268	2568
ENSMUSG00000004270	1047
ENSMUSG00000004285	2478
ENSMUSG00000004296	3
ENSMUSG00000004317	399
ENSMUSG00000004319	2088
ENSMUSG00000004328	4
ENSMUSG00000004341	0
ENSMUSG00000004344	1
ENSMUSG00000004347	189
ENSMUSG00000004356	1301
ENSMUSG00000004359	22
ENSMUSG00000004360	6
ENSMUSG00000004364	6331
ENSMUSG00000004366	22
ENSMUSG00000004371	3
ENSMUSG00000004383	34
ENSMUSG00000004393	1176
ENSMUSG00000004394	1222
ENSMUSG00000004415	2
ENSMUSG00000004446	662
ENSMUSG00000004451	238
ENSMUSG00000004455	8861
ENSMUSG00000004460	3452
ENSMUSG00000004462	498
ENSMUSG00000004473	11
ENSMUSG00000004500	255
ENSMUSG00000004508	146
ENSMUSG00000004530	2497
ENSMUSG00000004535	8746
ENSMUSG00000004540	4
ENSMUSG00000004542	0
ENSMUSG00000004552	117
ENSMUSG00000004558	182
ENSMUSG00000004561	1198
ENSMUSG00000004562	344
ENSMUSG00000004565	2533
ENSMUSG00000004567	2106
ENSMUSG00000004568	2345
ENSMUSG00000004591	3935
ENSMUSG00000004609	431
ENSMUSG00000004610	1553
ENSMUSG00000004612	19475
ENSMUSG00000004613	0
ENSMUSG00000004626	7041
ENSMUSG00000004630	2
ENSMUSG00000004631	1
ENSMUSG00000004633	9323
ENSMUSG00000004637	347
ENSMUSG00000004642	3567
ENSMUSG00000004651	13
ENSMUSG00000004654	0
ENSMUSG00000004655	208
ENSMUSG00000004661	1673
ENSMUSG00000004665	13802
ENSMUSG00000004667	2211
ENSMUSG00000004668	176
ENSMUSG00000004677	11828
ENSMUSG00000004698	90
ENSMUSG00000004707	3237
ENSMUSG00000004709	16526
ENSMUSG00000004730	1
ENSMUSG00000004748	60
ENSMUSG00000004768	32
ENSMUSG00000004771	1521
ENSMUSG00000004788	973
ENSMUSG00000004789	4722
ENSMUSG00000004791	4
ENSMUSG00000004798	2111
ENSMUSG00000004814	0
ENSMUSG00000004815	1412
ENSMUSG00000004821	0
ENSMUSG00000004837	2244
ENSMUSG00000004842	2
ENSMUSG00000004843	782
ENSMUSG00000004846	679
ENSMUSG00000004849	908
ENSMUSG00000004864	487
ENSMUSG00000004865	7538
ENSMUSG00000004872	1
ENSMUSG00000004880	7467
ENSMUSG00000004885	11
ENSMUSG00000004891	0
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	1872
ENSMUSG00000004896	1491
ENSMUSG00000004897	4060
ENSMUSG00000004902	30
ENSMUSG00000004929	302
ENSMUSG00000004931	753
ENSMUSG00000004933	4179
ENSMUSG00000004934	820
ENSMUSG00000004936	1630
ENSMUSG00000004937	1984
ENSMUSG00000004939	9
ENSMUSG00000004945	362
ENSMUSG00000004947	886
ENSMUSG00000004948	0
ENSMUSG00000004951	177
ENSMUSG00000004952	201
ENSMUSG00000004961	18
ENSMUSG00000004980	44347
ENSMUSG00000004988	8
ENSMUSG00000004994	779
ENSMUSG00000004996	1896
ENSMUSG00000005034	21513
ENSMUSG00000005043	1231
ENSMUSG00000005045	136
ENSMUSG00000005054	904
ENSMUSG00000005057	142
ENSMUSG00000005069	1411
ENSMUSG00000005078	543
ENSMUSG00000005087	2716
ENSMUSG00000005089	18
ENSMUSG00000005102	1342
ENSMUSG00000005103	10671
ENSMUSG00000005107	319
ENSMUSG00000005124	0
ENSMUSG00000005125	533
ENSMUSG00000005131	3
ENSMUSG00000005142	5509
ENSMUSG00000005148	517
ENSMUSG00000005150	632
ENSMUSG00000005161	2066
ENSMUSG00000005198	20495
ENSMUSG00000005202	0
ENSMUSG00000005204	2147
ENSMUSG00000005220	1
ENSMUSG00000005225	76
ENSMUSG00000005232	0
ENSMUSG00000005233	171
ENSMUSG00000005237	13
ENSMUSG00000005251	269
ENSMUSG00000005262	2048
ENSMUSG00000005267	1512
ENSMUSG00000005268	164
ENSMUSG00000005299	2940
ENSMUSG00000005312	5582
ENSMUSG00000005320	14
ENSMUSG00000005338	1
ENSMUSG00000005339	0
ENSMUSG00000005354	2885
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	66
ENSMUSG00000005362	6416
ENSMUSG00000005364	0
ENSMUSG00000005370	1982
ENSMUSG00000005371	4561
ENSMUSG00000005373	1276
ENSMUSG00000005374	1417
ENSMUSG00000005378	1477
ENSMUSG00000005397	2
ENSMUSG00000005410	1848
ENSMUSG00000005413	466
ENSMUSG00000005417	6278
ENSMUSG00000005442	10065
ENSMUSG00000005447	881
ENSMUSG00000005465	4544
ENSMUSG00000005469	1972
ENSMUSG00000005470	388
ENSMUSG00000005474	5
ENSMUSG00000005481	1996
ENSMUSG00000005483	23944
ENSMUSG00000005493	0
ENSMUSG00000005501	1021
ENSMUSG00000005503	0
ENSMUSG00000005505	286
ENSMUSG00000005506	7048
ENSMUSG00000005510	1283
ENSMUSG00000005514	2716
ENSMUSG00000005533	59
ENSMUSG00000005534	1433
ENSMUSG00000005540	13
ENSMUSG00000005547	0
ENSMUSG00000005553	2
ENSMUSG00000005566	6954
ENSMUSG00000005575	2113
ENSMUSG00000005580	41
ENSMUSG00000005583	187
ENSMUSG00000005609	3179
ENSMUSG00000005610	33086
ENSMUSG00000005611	465
ENSMUSG00000005615	4729
ENSMUSG00000005621	6916
ENSMUSG00000005625	3162
ENSMUSG00000005628	58
ENSMUSG00000005640	348
ENSMUSG00000005649	3
ENSMUSG00000005656	1572
ENSMUSG00000005667	1708
ENSMUSG00000005672	6818
ENSMUSG00000005674	302
ENSMUSG00000005677	47
ENSMUSG00000005681	34
ENSMUSG00000005682	4328
ENSMUSG00000005683	5506
ENSMUSG00000005686	88
ENSMUSG00000005687	2071
ENSMUSG00000005696	43
ENSMUSG00000005698	7489
ENSMUSG00000005699	439
ENSMUSG00000005705	13
ENSMUSG00000005716	0
ENSMUSG00000005718	303
ENSMUSG00000005732	1316
ENSMUSG00000005763	7714
ENSMUSG00000005774	858
ENSMUSG00000005779	2291
ENSMUSG00000005800	2
ENSMUSG00000005802	612
ENSMUSG00000005803	224
ENSMUSG00000005804	792
ENSMUSG00000005813	1661
ENSMUSG00000005823	3188
ENSMUSG00000005824	388
ENSMUSG00000005836	160
ENSMUSG00000005846	3654
ENSMUSG00000005864	0
ENSMUSG00000005871	4743
ENSMUSG00000005873	1991
ENSMUSG00000005881	1861
ENSMUSG00000005882	967
ENSMUSG00000005883	521
ENSMUSG00000005886	7437
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	2767
ENSMUSG00000005897	725
ENSMUSG00000005899	1850
ENSMUSG00000005907	825
ENSMUSG00000005917	3
ENSMUSG00000005936	2073
ENSMUSG00000005947	71733
ENSMUSG00000005949	676
ENSMUSG00000005950	30
ENSMUSG00000005951	167
ENSMUSG00000005952	1
ENSMUSG00000005958	38
ENSMUSG00000005968	464
ENSMUSG00000005973	2934
ENSMUSG00000005980	361
ENSMUSG00000005981	3485
ENSMUSG00000005982	1980
ENSMUSG00000005983	123
ENSMUSG00000005986	329
ENSMUSG00000005994	0
ENSMUSG00000006005	15794
ENSMUSG00000006007	0
ENSMUSG00000006010	1465
ENSMUSG00000006014	30
ENSMUSG00000006019	1377
ENSMUSG00000006021	907
ENSMUSG00000006024	6248
ENSMUSG00000006050	1228
ENSMUSG00000006056	0
ENSMUSG00000006057	1329
ENSMUSG00000006058	1616
ENSMUSG00000006095	882
ENSMUSG00000006127	3434
ENSMUSG00000006134	2969
ENSMUSG00000006143	0
ENSMUSG00000006154	1221
ENSMUSG00000006169	8775
ENSMUSG00000006179	131
ENSMUSG00000006191	771
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	8
ENSMUSG00000006215	1631
ENSMUSG00000006216	0
ENSMUSG00000006218	1
ENSMUSG00000006219	226
ENSMUSG00000006221	23
ENSMUSG00000006235	7
ENSMUSG00000006241	2
ENSMUSG00000006262	1726
ENSMUSG00000006269	0
ENSMUSG00000006270	0
